id,origin,destination,arrival_time
970,4,13,5400.30728936258
971,10,0,5410.918899460033
972,16,14,5413.387160602054
973,4,0,5420.595726354711
974,10,9,5420.679872639539
975,1,11,5422.623311401139
976,17,18,5423.59460137024
977,8,0,5425.823691105377
978,4,0,5427.231639720023
979,12,14,5428.216467872473
980,10,0,5428.403958334089
981,1,4,5429.4290614361635
982,9,0,5430.005220713578
983,1,0,5430.3698863139125
984,8,0,5433.851220629201
985,2,0,5435.2008100799685
986,8,0,5436.256126298154
987,16,0,5437.328704046026
988,18,0,5437.396227403005
989,0,17,5438.923343605734
990,7,0,5440.180661797597
991,0,17,5440.27357847427
992,16,0,5440.551514558463
993,11,6,5440.555110840642
994,3,0,5442.508473900351
995,19,0,5442.823605144992
996,1,0,5443.3762883066565
997,12,0,5444.281393325904
998,4,0,5444.469924975445
999,18,0,5444.48061616861
1000,3,0,5444.936143883938
1001,11,0,5445.418008293184
1002,17,0,5446.989622755718
1003,1,0,5447.131719077877
1004,0,9,5449.207845939784
1005,17,0,5450.0019096013275
1006,8,0,5450.229727912136
1007,8,0,5450.411423046542
1008,4,15,5453.066337467655
1009,0,8,5453.069535297784
1010,4,0,5453.208378016166
1011,14,0,5454.028831563511
1012,4,0,5455.638423790506
1013,0,12,5457.292765287599
1014,10,0,5458.228751209917
1015,3,0,5458.278321980147
1016,8,0,5459.0086820335455
1017,12,0,5459.617393606403
1018,18,0,5460.8065605226
1019,15,0,5460.870362684345
1020,13,0,5461.029909200428
1021,19,0,5463.319243778692
1022,1,0,5464.863219969254
1023,10,0,5466.056033338792
1024,17,0,5467.585327553806
1025,16,14,5467.5871119760295
1026,16,0,5470.692026106107
1027,4,0,5471.5487850408
1028,3,18,5471.614224430843
1029,15,9,5471.815824722949
1030,19,0,5472.316533775892
1031,14,0,5472.617482547212
1032,11,6,5475.006585926355
1033,12,0,5475.241114249162
1034,3,0,5476.724967989829
1035,15,0,5478.234129906157
1036,10,0,5478.929119897928
1037,11,0,5479.134165973782
1038,10,0,5479.366836780258
1039,0,5,5480.015504640294
1040,9,0,5480.036286991434
1041,14,0,5482.684851175659
1042,12,0,5483.023662693817
1043,7,19,5484.9127327171855
1044,0,2,5484.962629040536
1045,11,0,5485.576059983071
1046,17,15,5486.223156529524
1047,18,0,5486.724739410993
1048,11,0,5489.451641281639
1049,15,0,5492.245468206779
1050,12,0,5492.649972451695
1051,4,0,5497.587425941061
1052,18,0,5498.481455472893
1053,11,0,5499.717570476235
1054,3,0,5506.99845212549
1055,2,17,5507.334943923024
1056,4,0,5507.884922725457
1057,8,0,5509.639120967573
1058,11,0,5513.053013236968
1059,16,0,5513.905775693144
1060,2,0,5519.063647110783
1061,3,0,5519.775419950723
1062,10,0,5525.319689722549
1063,5,0,5532.773776959586
1064,1,17,5537.517338325562
1065,19,0,5567.221621647138
1066,8,0,5586.026490228287
1067,15,0,5588.039305097412
1068,13,0,5602.6822396614
1069,16,0,5604.71409900085
1070,8,0,5610.364733492955
1071,3,0,5612.458852584615
1072,12,1,5615.138225488639
1073,1,7,5641.36689338447
1074,6,6,5654.0087966656565
1075,5,17,5683.150453519749
1076,16,6,5706.627715288913
1077,19,11,5740.896996728668
1078,12,4,5784.875901113106
1079,5,17,5788.116380530143
1080,8,14,5791.4753855616855
1081,19,2,5811.545966142737
1082,10,14,5853.902297564269
1083,7,5,5876.086509700889
1084,9,6,5883.005704964942
1085,12,12,5884.690968223631
1086,9,19,5909.848707780962
1087,6,12,5941.848820450422
1088,10,15,6013.755544368166
1089,15,7,6044.133761636986
1090,3,6,6091.24256659688
1091,8,9,6103.457782505771
1092,10,17,6112.363309171449
1093,9,17,6112.966877232728
1094,9,2,6146.590697861421
1095,2,0,6152.791178842338
1096,0,15,6162.551040305865
1097,0,4,6201.307157301593
1098,0,4,6207.627997039
1099,0,17,6208.103819052224
1100,0,9,6208.35795821412
1101,0,17,6209.73951467358
1102,0,5,6212.544963393353
1103,0,1,6214.096852549613
1104,10,0,6214.21139008671
1105,0,17,6214.526070595381
1106,0,3,6214.647309789899
1107,0,11,6218.229651740563
1108,0,19,6219.359435659941
1109,0,17,6219.56713481768
1110,18,7,6220.279939182369
1111,0,5,6222.259148460298
1112,19,6,6224.580413045725
1113,0,6,6224.765526290817
1114,16,17,6225.9638595815295
1115,0,12,6226.6424484148465
1116,0,2,6229.031905839083
1117,1,4,6229.119646478404
1118,5,19,6229.817203724787
1119,0,13,6231.34041439822
1120,15,0,6231.593847457253
1121,0,3,6234.4056375047585
1122,6,3,6235.882812135367
1123,6,9,6239.062155140073
1124,0,1,6239.10644556216
1125,0,18,6239.349802816242
1126,15,0,6239.674562619531
1127,0,19,6240.758830152022
1128,7,3,6240.810686681525
1129,0,18,6241.389094420026
1130,13,19,6241.9175802093905
1131,7,0,6246.417322995824
1132,0,2,6246.537080010158
1133,7,0,6247.609351114417
1134,15,0,6249.023049407362
1135,0,5,6249.237231757198
1136,0,10,6249.406652928811
1137,0,4,6249.887597847765
1138,0,9,6250.159050474204
1139,7,0,6250.974662955082
1140,0,14,6251.02712135608
1141,0,1,6252.77842642331
1142,2,0,6253.005012925136
1143,0,16,6253.2740784776
1144,0,7,6255.706961014459
1145,0,16,6255.907316127846
1146,0,1,6256.162187306164
1147,1,0,6256.1694800829155
1148,0,11,6257.399210517749
1149,0,12,6258.074594277967
1150,0,16,6258.45174020742
1151,0,16,6258.913539416825
1152,0,15,6260.172762170824
1153,14,0,6262.608134934395
1154,0,17,6263.389802825573
1155,0,6,6263.81082872536
1156,0,17,6266.001382501268
1157,14,11,6266.768133496006
1158,11,0,6267.070335079389
1159,0,13,6270.5044471554065
1160,0,7,6271.8647067195125
1161,0,14,6274.0020926048755
1162,0,7,6276.259132409492
1163,0,4,6277.445937926757
1164,0,15,6278.960481342673
1165,15,0,6281.729165216392
1166,0,16,6286.102513563678
1167,4,0,6288.237710619417
1168,0,2,6288.511825397249
1169,0,5,6289.375988857871
1170,0,6,6290.1583397555605
1171,0,18,6290.553378683218
1172,15,13,6295.091734561343
1173,0,6,6295.593156654701
1174,9,0,6304.251183744293
1175,0,13,6315.9161697722075
1176,0,14,6330.006469902341
1177,0,10,6343.543671623941
1178,0,13,6377.246732881325
1179,15,0,6412.257142407029
1180,18,0,6419.713272429611
1181,14,0,6473.061104470148
1182,0,13,6491.371533299189
1183,6,2,6492.837926036105
1184,0,16,6494.039678433679
1185,2,13,6494.887022545932
1186,0,16,6496.672187429621
1187,0,11,6498.544693671137
1188,10,4,6499.770064705062
1189,14,12,6500.013282507859
1190,0,15,6500.330867083061
1191,9,8,6500.707593888881
1192,0,9,6500.913875632756
1193,0,16,6502.0479653769635
1194,0,15,6502.976676363324
1195,3,0,6503.53377080121
1196,0,12,6504.537630931023
1197,0,13,6504.985681110914
1198,19,0,6505.223073739922
1199,7,14,6506.10479933281
1200,0,11,6507.392704002765
1201,2,0,6514.240438726416
1202,0,12,6514.744875395659
1203,18,0,6515.172590736242
1204,0,11,6515.33666008857
1205,6,0,6515.972474899229
1206,17,0,6516.192277132783
1207,11,0,6516.746308510534
1208,9,7,6517.181670328988
1209,0,12,6519.473712799353
1210,0,10,6522.052593938643
1211,11,0,6522.863861654275
1212,9,0,6524.000969530865
1213,0,14,6525.156615405061
1214,5,8,6525.419713966233
1215,12,0,6528.694836496592
1216,8,18,6528.826092631329
1217,0,18,6528.920740666398
1218,16,0,6529.362596518056
1219,14,8,6532.892643074843
1220,2,0,6539.4316563380335
1221,5,0,6539.795303211128
1222,13,10,6540.867537840016
1223,13,4,6554.283093687673
1224,8,9,6640.173165715716
1225,0,14,6685.1410688095475
1226,10,0,6700.406863977075
1227,0,9,6717.996398171174
1228,14,0,6718.11220077561
1229,16,0,6726.189577394154
1230,3,19,6758.105020202304
1231,8,10,6763.320758983517
1232,18,8,6763.550584793109
1233,13,0,6774.3725576441675
1234,9,0,6835.6153383215205
1235,16,0,6839.484733559063
1236,19,0,6844.331159588158
1237,16,0,6855.1890683631045
1238,18,0,6857.505221007961
1239,6,0,6861.36575287044
1240,1,0,6861.45343659841
1241,0,19,6862.602352536024
1242,16,0,6863.1404996555175
1243,0,15,6864.038718601319
1244,18,11,6867.946240569696
1245,7,9,6868.6700681319135
1246,3,0,6869.156997265812
1247,3,0,6870.187063180511
1248,6,0,6871.756382137343
1249,11,0,6872.745297570827
1250,8,0,6873.014543253807
1251,0,17,6874.367987472391
1252,14,19,6875.217026781881
1253,0,19,6875.336484657997
1254,18,0,6878.561439881432
1255,5,6,6879.733031345854
1256,11,0,6880.816257719396
1257,2,0,6882.541481896121
1258,10,4,6884.0957110202025
1259,15,0,6884.716197101713
1260,3,0,6885.63928430078
1261,2,0,6885.660783855951
1262,18,0,6886.970612048781
1263,4,8,6887.525800302456
1264,0,9,6887.550190166185
1265,5,0,6887.787842275409
1266,10,3,6889.284780333756
1267,13,8,6890.121881860169
1268,15,0,6890.568713492425
1269,7,0,6890.867859107344
1270,6,12,6893.052822421491
1271,10,0,6894.2621470570575
1272,5,0,6895.188813130965
1273,17,0,6895.827429462736
1274,0,6,6896.177209996977
1275,7,0,6897.178805132716
1276,10,0,6897.857527216479
1277,14,0,6898.4111321908595
1278,19,5,6898.646196459279
1279,13,0,6898.747620531338
1280,1,0,6898.787506980019
1281,12,0,6900.456020376563
1282,18,0,6900.940970162562
1283,14,11,6901.48687978728
1284,8,0,6901.857648953884
1285,19,0,6902.427287388428
1286,15,0,6903.319822168175
1287,3,0,6904.712655972589
1288,15,0,6907.343612923726
1289,15,0,6907.978087308557
1290,15,0,6908.839828535525
1291,14,0,6910.7049967149715
1292,3,0,6911.374390022984
1293,9,0,6911.925017019145
1294,10,0,6915.305136713151
1295,1,0,6915.509621011526
1296,13,0,6915.91480961944
1297,3,0,6917.293984586566
1298,6,0,6917.831080103443
1299,13,0,6919.12157252575
1300,4,0,6920.1700011653775
1301,7,0,6921.455068197254
1302,16,0,6924.228773530318
1303,12,0,6924.976032528041
1304,17,0,6927.196722748611
1305,3,0,6928.1925010095465
1306,10,0,6928.505796310666
1307,11,0,6928.637935331049
1308,13,3,6931.753724810215
1309,7,0,6932.586529072885
1310,4,0,6932.910409043926
1311,5,0,6934.208624403058
1312,19,4,6934.238069698541
1313,11,0,6936.826254287929
1314,3,0,6936.840342724365
1315,16,0,6937.236481690425
1316,14,0,6938.719791032428
1317,3,0,6939.961937289476
1318,4,3,6940.502817507427
1319,16,0,6943.336153903289
1320,8,0,6944.503512517001
1321,7,0,6944.92925569648
1322,0,13,6945.136087439139
1323,6,7,6946.456682693479
1324,14,0,6953.194115030901
1325,4,0,6956.134930948444
1326,11,0,6960.307184071323
1327,5,0,6966.925775836313
1328,11,0,6967.368281159511
1329,8,0,6988.444295363709
1330,17,0,7004.010528346987
1331,3,0,7039.355005324409
1332,11,0,7079.864841609932
1333,8,9,7092.774026341101
1334,11,13,7097.7029611652915
1335,7,11,7110.770782524591
1336,6,19,7115.1426612993355
1337,16,6,7120.218122120309
1338,4,18,7123.28358971071
1339,5,18,7136.626900761341
1340,6,8,7138.19322146773
1341,12,3,7171.674488890636
1342,6,12,7177.756102428258
1343,2,10,7181.240784713368
